AGEP,SEX,PINCP,PUMA,state
25,1,75000,03221,42
17,2,1200,03221,42
9,2,-19999,03221,42
28,2,0,03221,42
86,2,29100,03222,42
74,2,9100,03224,42
74,1,11400,03224,42
53,2,9600,03224,42
69,2,54000,03221,42
68,1,55900,03221,42
44,2,8000,03221,42
15,1,0,03221,42
5,1,-19999,03221,42
64,2,0,03221,42
46,2,14000,03228,42
44,2,24000,03222,42
23,1,37000,03222,42
22,1,32000,03222,42
36,1,180000,03230,42
38,2,0,03230,42
6,2,-19999,03230,42
4,1,-19999,03230,42
36,2,32720,03230,42
82,2,23000,03221,42
48,2,33060,03221,42
19,2,9700,03221,42
14,2,-19999,03221,42
33,1,143000,03228,42
33,2,55000,03228,42
16,1,0,03228,42
14,1,-19999,03228,42
8,1,-19999,03228,42
8,1,-19999,03228,42
4,2,-19999,03228,42
59,1,91500,03228,42
57,2,85000,03228,42
20,1,4400,03228,42
31,1,60000,03230,42
48,2,44200,03225,42
63,1,503000,03221,42
65,2,303000,03221,42
42,2,133000,03221,42
46,1,112000,03221,42
14,2,-19999,03221,42
12,1,-19999,03221,42
9,2,-19999,03221,42
26,1,58000,03228,42
25,1,545000,03228,42
24,1,25000,03228,42
81,2,2500,03216,42
32,2,31800,03229,42
12,1,-19999,03229,42
9,1,-19999,03229,42
63,1,10100,03227,42
75,2,4700,03222,42
53,2,12000,03222,42
27,1,80000,03216,42
31,2,14000,03216,42
27,2,44000,03216,42
27,1,265010,03230,42
26,2,0,03230,42
58,2,31000,03230,42
77,1,36000,03230,42
25,1,72800,03230,42
19,1,0,03230,42
17,2,10000,03230,42
49,1,15000,03216,42
45,2,560000,03216,42
10,1,-19999,03216,42
7,1,-19999,03216,42
55,1,10400,03228,42
53,2,56000,03228,42
37,2,20,03231,42
39,1,33000,03231,42
4,2,-19999,03231,42
1,1,-19999,03231,42
65,1,1800,03216,42
61,1,53000,03225,42
57,1,8020,03225,42
65,2,59000,03222,42
67,1,8860,03222,42
53,2,5000,03229,42
34,1,50000,03229,42
23,2,17000,03229,42
27,2,100000,03216,42
27,1,75000,03216,42
71,1,70000,03225,42
70,2,0,03225,42
38,1,25000,03228,42
35,2,5400,03228,42
11,1,-19999,03228,42
6,1,-19999,03228,42
81,1,249900,03221,42
65,1,50300,03216,42
64,2,9500,03216,42
40,2,14000,03225,42
41,1,15000,03225,42
8,1,-19999,03225,42
6,1,-19999,03225,42
1,1,-19999,03225,42
72,2,50000,03225,42
57,2,150040,03216,42
57,1,150000,03216,42
82,1,13700,03221,42
72,2,10300,03221,42
37,2,55000,03230,42
75,1,210000,03231,42
72,2,61800,03231,42
22,1,50030,03230,42
22,2,5800,03230,42
50,2,124300,03216,42
73,1,3600,03221,42
66,2,18000,03221,42
29,2,89000,03231,42
29,1,79000,03231,42
60,1,15700,03223,42
69,1,83000,03231,42
68,2,13400,03231,42
71,2,109000,03227,42
32,2,62000,03230,42
35,2,19000,03231,42
34,1,1600,03231,42
67,1,294000,03221,42
59,2,9400,03221,42
32,2,36000,03228,42
38,1,45000,03228,42
0,1,-19999,03228,42
66,2,110000,03222,42
72,2,51400,03221,42
80,1,0,03222,42
80,2,0,03222,42
62,2,50000,03227,42
67,1,196000,03227,42
42,2,40000,03231,42
38,2,30000,03231,42
85,1,5100,03231,42
78,2,5100,03231,42
19,2,0,03231,42
9,1,-19999,03231,42
34,1,40500,03230,42
33,2,50000,03230,42
39,2,65000,03222,42
39,1,30400,03222,42
13,1,-19999,03222,42
5,1,-19999,03222,42
21,1,82000,03222,42
67,2,46000,03224,42
32,2,44000,03224,42
9,1,-19999,03224,42
5,2,-19999,03224,42
4,1,-19999,03224,42
71,1,45700,03216,42
74,2,23800,03221,42
63,2,146000,03216,42
63,1,34000,03216,42
74,2,36020,03216,42
53,2,9460,03231,42
22,2,300500,03229,42
68,1,28000,03227,42
73,2,9700,03216,42
28,2,76000,03230,42
56,2,76000,03225,42
55,1,43800,03225,42
42,1,60000,03225,42
54,1,0,03225,42
41,1,230,03225,42
69,2,45000,03231,42
65,2,43000,03231,42
65,2,1100,03221,42
72,2,13000,03228,42
52,1,0,03228,42
25,1,0,03228,42
24,2,7500,03228,42
22,2,18000,03228,42
34,2,59000,03223,42
43,1,112000,03228,42
45,2,67000,03228,42
34,2,75000,03231,42
29,2,14000,03231,42
29,2,38000,03231,42
30,1,24000,03224,42
26,2,64000,03224,42
5,2,-19999,03224,42
4,2,-19999,03224,42
2,1,-19999,03224,42
0,2,-19999,03224,42
36,2,123000,03231,42
42,2,85000,03231,42
64,2,23000,03222,42
37,1,6600,03222,42
36,1,28000,03222,42
57,1,546000,03216,42
35,2,76000,03231,42
31,1,35000,03231,42
31,2,145000,03228,42
45,1,65000,03227,42
35,2,40000,03227,42
1,1,-19999,03227,42
59,2,30500,03222,42
22,1,21000,03222,42
21,2,14000,03222,42
80,1,26500,03227,42
76,2,13000,03227,42
26,2,0,03227,42
36,2,197000,03230,42
3,1,-19999,03230,42
39,1,172000,03230,42
38,2,15100,03230,42
0,1,-19999,03230,42
62,1,160000,03221,42
57,2,104000,03221,42
30,2,840,03221,42
47,2,90000,03216,42
40,1,200000,03216,42
67,2,8100,03222,42
50,2,13900,03229,42
23,1,960,03229,42
27,1,35050,03229,42
27,2,51000,03229,42
65,2,10500,03225,42
45,2,44700,03227,42
20,1,0,03227,42
13,1,-19999,03227,42
71,2,2600,03227,42
64,2,14900,03223,42
67,1,37000,03223,42
68,2,65000,03230,42
76,1,212100,03224,42
74,2,35750,03224,42
42,1,71000,03227,42
41,1,390,03227,42
27,1,75000,03216,42
27,2,75000,03216,42
57,2,90000,03225,42
34,2,10000,03225,42
30,1,0,03225,42
54,1,25000,03225,42
15,1,0,03225,42
13,1,-19999,03225,42
3,2,-19999,03225,42
29,1,45000,03227,42
63,2,5750,03216,42
28,2,60000,03230,42
29,1,93300,03230,42
26,2,22000,03221,42
35,1,65000,03221,42
63,2,44700,03225,42
24,1,54400,03230,42
20,1,1600,03230,42
39,2,40000,03230,42
7,2,-19999,03230,42
28,2,52000,03228,42
3,2,-19999,03228,42
95,2,31000,03230,42
23,2,16000,03230,42
23,2,20000,03230,42
23,2,16000,03230,42
81,1,86000,03230,42
78,2,33900,03230,42
38,1,42200,03225,42
28,2,0,03225,42
9,1,-19999,03225,42
8,1,-19999,03225,42
2,1,-19999,03225,42
14,2,-19999,03225,42
11,2,-19999,03225,42
38,2,17000,03230,42
34,1,100000,03231,42
34,2,100000,03231,42
0,2,-19999,03231,42
33,1,65000,03221,42
30,2,38000,03221,42
51,2,68120,03216,42
69,2,93000,03216,42
68,1,19200,03216,42
49,1,92000,03224,42
46,2,65000,03224,42
17,2,7000,03224,42
24,1,40000,03224,42
47,2,28800,03222,42
43,1,48000,03222,42
68,1,15000,03222,42
29,2,30000,03229,42
29,2,42000,03229,42
28,1,109730,03216,42
32,1,200000,03230,42
55,2,56000,03222,42
57,1,6000,03222,42
30,2,56000,03230,42
71,2,42000,03227,42
73,1,48000,03227,42
16,2,2500,03227,42
15,1,1000,03227,42
60,1,12000,03228,42
65,2,7960,03228,42
30,1,43400,03231,42
28,2,45000,03231,42
24,2,47000,03230,42
27,1,88000,03228,42
27,1,75000,03228,42
27,1,60000,03228,42
30,2,18000,03227,42
60,2,55000,03231,42
55,1,1100,03231,42
51,2,165020,03216,42
51,1,160020,03216,42
11,2,-19999,03216,42
29,1,69000,03230,42
52,1,80000,03222,42
49,2,85000,03222,42
10,1,-19999,03222,42
31,1,56000,03231,42
31,2,50000,03231,42
1,1,-19999,03231,42
38,1,125000,03222,42
34,2,69000,03222,42
4,2,-19999,03222,42
1,1,-19999,03222,42
61,2,44500,03222,42
76,2,29800,03231,42
30,1,23500,03227,42
61,2,160000,03223,42
61,1,80000,03223,42
42,1,38400,03224,42
40,2,5000,03224,42
16,2,0,03224,42
12,2,-19999,03224,42
63,2,31000,03224,42
65,2,44600,03224,42
69,1,161100,03221,42
70,2,10000,03221,42
69,2,45000,03224,42
45,1,45000,03224,42
42,1,0,03224,42
51,1,45000,03224,42
66,2,0,03224,42
12,1,-19999,03224,42
43,2,55000,03224,42
22,1,56000,03228,42
21,1,6000,03228,42
67,1,45000,03224,42
71,2,55000,03224,42
27,2,82000,03230,42
25,2,80000,03230,42
75,1,528000,03230,42
72,2,263000,03230,42
27,2,32000,03230,42
38,1,38000,03216,42
70,2,33200,03216,42
41,1,62400,03222,42
15,2,0,03222,42
31,2,50000,03230,42
31,1,100000,03230,42
48,1,19000,03221,42
35,2,51000,03221,42
8,2,-19999,03221,42
6,1,-19999,03221,42
4,2,-19999,03221,42
24,2,9000,03221,42
62,1,42000,03229,42
37,2,50000,03216,42
9,2,-19999,03216,42
7,2,-19999,03216,42
67,1,31000,03223,42
71,1,27900,03223,42
69,1,0,03223,42
46,1,192000,03230,42
45,2,220000,03230,42
6,1,-19999,03230,42
3,1,-19999,03230,42
48,2,12700,03222,42
51,1,37000,03222,42
72,1,12000,03222,42
60,2,36000,03231,42
35,2,0,03231,42
5,1,-19999,03231,42
2,2,-19999,03231,42
35,1,230000,03231,42
30,2,14000,03231,42
32,1,100000,03231,42
26,1,50000,03216,42
66,2,25000,03216,42
62,1,81000,03216,42
35,1,120000,03230,42
45,2,75000,03229,42
40,1,40000,03229,42
12,2,-19999,03229,42
74,2,42840,03216,42
43,2,5000,03231,42
16,1,20200,03231,42
11,2,-19999,03231,42
10,1,-19999,03231,42
9,2,-19999,03231,42
62,2,40100,03230,42
43,2,4500,03228,42
60,2,9600,03216,42
56,1,8400,03216,42
70,2,32940,03228,42
36,2,160000,03231,42
35,1,60000,03231,42
73,1,70000,03223,42
65,2,31100,03223,42
76,1,73000,03228,42
62,2,35500,03230,42
70,1,290000,03230,42
32,1,8000,03230,42
36,2,10000,03230,42
55,2,98000,03224,42
59,2,24000,03222,42
29,1,0,03222,42
31,2,150000,03231,42
37,1,65000,03231,42
21,2,10000,03231,42
22,2,23000,03231,42
32,1,60000,03227,42
44,2,65000,03230,42
43,1,80000,03230,42
13,2,-19999,03230,42
11,2,-19999,03230,42
5,1,-19999,03230,42
61,2,35000,03227,42
80,1,8300,03222,42
75,2,23300,03222,42
28,1,50100,03216,42
26,2,65000,03230,42
48,1,22000,03229,42
33,2,100000,03229,42
44,1,150000,03224,42
41,2,45200,03224,42
9,2,-19999,03224,42
5,2,-19999,03224,42
67,2,42000,03224,42
23,1,25000,03225,42
24,2,0,03225,42
52,1,24000,03227,42
53,2,14500,03227,42
20,2,0,03227,42
85,2,0,03222,42
60,2,59010,03222,42
73,1,1800,03222,42
26,2,75000,03231,42
26,2,51000,03231,42
25,1,8000,03231,42
50,2,105400,03230,42
53,1,90000,03230,42
34,1,50000,03231,42
38,2,52000,03231,42
37,2,212000,03216,42
39,1,28000,03216,42
33,1,89200,03227,42
15,2,0,03227,42
13,1,-19999,03227,42
1,2,-19999,03227,42
48,2,29100,03224,42
21,1,30000,03224,42
78,1,21000,03223,42
73,2,40100,03223,42
84,2,1800,03225,42
68,2,8000,03225,42
58,2,103000,03230,42
58,1,164000,03230,42
43,1,180000,03230,42
69,2,52600,03231,42
23,2,3000,03230,42
30,2,250,03231,42
55,1,20000,03231,42
36,1,35000,03223,42
25,2,0,03223,42
2,2,-19999,03223,42
0,2,-19999,03223,42
34,1,5830,03222,42
6,2,-19999,03222,42
4,2,-19999,03222,42
1,1,-19999,03222,42
64,2,14400,03224,42
19,1,19000,03224,42
15,1,0,03224,42
41,2,42000,03224,42
37,2,98000,03231,42
35,1,100000,03231,42
58,1,50000,03222,42
55,2,23400,03222,42
83,2,0,03222,42
42,2,90000,03221,42
44,1,118400,03221,42
16,1,400,03221,42
11,2,-19999,03221,42
31,2,0,03222,42
7,1,-19999,03222,42
0,2,-19999,03222,42
73,2,3900,03228,42
70,1,4000,03228,42
67,2,24300,03225,42
32,2,52000,03230,42
72,2,48000,03221,42
69,1,16000,03221,42
38,1,21000,03221,42
38,2,80000,03216,42
63,1,6700,03224,42
38,1,348100,03231,42
37,2,53000,03231,42
2,1,-19999,03231,42
2,2,-19999,03231,42
77,1,189700,03216,42
50,2,28700,03221,42
55,1,49900,03221,42
23,1,44900,03221,42
21,2,0,03221,42
18,1,0,03221,42
87,2,26300,03221,42
79,1,21700,03221,42
50,2,48000,03222,42
55,1,27600,03222,42
29,2,29100,03222,42
21,1,3800,03222,42
43,1,125000,03223,42
36,2,0,03223,42
6,1,-19999,03223,42
2,2,-19999,03223,42
19,1,0,03223,42
51,2,15000,03223,42
50,1,165000,03223,42
21,2,20000,03223,42
15,2,0,03223,42
12,2,-19999,03223,42
10,1,-19999,03223,42
64,2,257000,03216,42
54,2,23000,03216,42
27,2,0,03216,42
4,1,-19999,03216,42
61,2,63000,03229,42
20,1,0,03229,42
86,1,18000,03229,42
67,1,32000,03223,42
59,2,4500,03223,42
41,1,5000,03223,42
26,1,55000,03216,42
22,2,23000,03216,42
29,2,55000,03230,42
26,1,114000,03230,42
53,2,30000,03216,42
16,1,0,03216,42
68,2,205300,03227,42
86,2,11400,03227,42
12,2,-19999,03227,42
10,2,-19999,03227,42
9,1,-19999,03227,42
72,1,28900,03221,42
71,2,49100,03221,42
38,2,75000,03221,42
58,2,65000,03230,42
27,1,0,03230,42
26,1,25000,03230,42
24,1,0,03230,42
76,1,27600,03225,42
70,2,24000,03225,42
54,2,36000,03221,42
53,1,85000,03221,42
16,2,1200,03221,42
12,1,-19999,03221,42
34,1,170000,03230,42
41,2,0,03231,42
35,1,21100,03231,42
10,1,-19999,03231,42
32,1,120000,03228,42
31,2,110000,03228,42
20,2,7100,03229,42
21,2,120000,03229,42
35,2,33300,03228,42
70,1,104000,03227,42
57,1,9800,03221,42
54,2,26000,03221,42
56,2,9600,03221,42
39,1,195000,03216,42
50,1,170000,03216,42
53,1,40000,03223,42
48,2,26000,03223,42
20,2,17000,03223,42
39,1,56000,03222,42
26,2,6000,03230,42
51,2,102000,03216,42
51,1,80000,03216,42
66,1,15900,03224,42
51,2,65000,03228,42
52,1,104000,03228,42
18,1,19500,03228,42
16,1,3100,03228,42
26,1,65000,03228,42
37,2,38000,03228,42
41,1,60000,03222,42
70,2,16900,03228,42
23,1,40000,03221,42
77,2,74000,03227,42
42,1,0,03227,42
79,1,12000,03227,42
74,2,12000,03227,42
29,1,48000,03227,42
48,1,35600,03228,42
47,2,20000,03228,42
19,1,13000,03228,42
16,1,0,03228,42
14,2,-19999,03228,42
28,1,48000,03228,42
25,1,47000,03228,42
45,1,130000,03216,42
48,2,36000,03216,42
13,2,-19999,03216,42
11,1,-19999,03216,42
9,2,-19999,03216,42
35,2,80000,03216,42
33,1,110000,03216,42
75,1,13700,03223,42
71,2,255200,03230,42
87,1,20900,03231,42
87,2,8400,03231,42
61,2,6070,03224,42
38,1,34200,03224,42
34,2,24200,03224,42
30,2,45000,03224,42
28,2,24000,03224,42
30,2,80000,03230,42
36,2,0,03230,42
55,2,25000,03229,42
8,1,-19999,03229,42
3,2,-19999,03229,42
26,2,79000,03230,42
26,1,80000,03230,42
37,2,12500,03227,42
4,1,-19999,03227,42
52,1,13100,03227,42
31,1,52800,03216,42
30,2,100000,03216,42
72,1,71000,03216,42
62,2,100000,03216,42
70,1,0,03216,42
23,2,20000,03230,42
23,2,40000,03230,42
43,2,45020,03216,42
13,1,-19999,03216,42
12,2,-19999,03216,42
30,1,80000,03221,42
56,1,12000,03228,42
4,1,-19999,03228,42
37,2,2900,03228,42
58,2,0,03228,42
43,2,50000,03228,42
49,1,60000,03228,42
15,1,0,03228,42
12,1,-19999,03228,42
35,1,17800,03231,42
30,1,67000,03231,42
30,1,40300,03225,42
36,2,9000,03230,42
57,2,90000,03222,42
58,1,0,03222,42
21,1,2400,03222,42
16,2,800,03222,42
31,1,319000,03227,42
28,2,0,03227,42
9,1,-19999,03227,42
6,2,-19999,03227,42
3,2,-19999,03227,42
27,2,76000,03230,42
82,1,7600,03222,42
81,2,7600,03222,42
31,1,70000,03229,42
34,2,54000,03221,42
37,1,25000,03221,42
13,2,-19999,03221,42
6,2,-19999,03221,42
29,2,178400,03230,42
31,1,68190,03230,42
65,2,39000,03216,42
28,1,35000,03216,42
43,1,80000,03223,42
36,2,15000,03223,42
6,1,-19999,03223,42
4,2,-19999,03223,42
56,2,50000,03224,42
55,1,135000,03224,42
61,1,35000,03231,42
80,2,19000,03228,42
63,2,9100,03228,42
39,2,12000,03230,42
21,2,2100,03230,42
17,2,4000,03230,42
68,2,85000,03223,42
66,1,55900,03223,42
30,2,24000,03221,42
34,1,24000,03221,42
1,2,-19999,03221,42
31,2,52000,03228,42
41,1,40000,03228,42
74,2,5600,03231,42
44,1,207000,03230,42
42,2,100000,03230,42
11,2,-19999,03230,42
7,2,-19999,03230,42
75,2,33500,03227,42
64,1,54000,03227,42
36,1,54000,03227,42
81,2,30500,03221,42
35,1,60000,03221,42
33,2,40000,03221,42
73,2,2600,03230,42
77,1,3600,03230,42
32,1,44200,03216,42
44,2,7500,03229,42
36,1,130000,03229,42
4,2,-19999,03229,42
34,2,70000,03230,42
34,1,384000,03230,42
6,2,-19999,03230,42
3,2,-19999,03230,42
0,1,-19999,03230,42
48,1,545000,03216,42
47,2,64000,03216,42
15,2,0,03216,42
33,2,85000,03230,42
62,2,10260,03229,42
32,2,20000,03229,42
12,2,-19999,03229,42
4,1,-19999,03229,42
30,2,35000,03230,42
31,1,95000,03230,42
87,2,14800,03227,42
28,2,28000,03228,42
56,2,88000,03221,42
25,1,28000,03231,42
26,1,5000,03231,42
62,1,19200,03227,42
51,2,60000,03227,42
43,1,139000,03227,42
86,1,40000,03224,42
27,2,40000,03216,42
27,1,70000,03216,42
65,2,12600,03229,42
63,1,90500,03223,42
63,2,9000,03223,42
37,2,155000,03230,42
38,1,565000,03230,42
5,1,-19999,03230,42
2,1,-19999,03230,42
44,2,109000,03216,42
41,1,12000,03231,42
40,2,100150,03231,42
10,2,-19999,03231,42
65,2,31000,03224,42
68,1,10000,03224,42
22,1,0,03224,42
33,2,110000,03230,42
34,1,100000,03230,42
24,1,20000,03229,42
64,2,20200,03228,42
65,1,39000,03228,42
69,1,15500,03228,42
72,1,27200,03221,42
62,2,0,03221,42
82,2,9800,03225,42
42,1,175000,03221,42
40,2,125000,03221,42
8,2,-19999,03221,42
7,2,-19999,03221,42
26,2,34000,03230,42
26,2,0,03230,42
25,2,45000,03230,42
45,2,3140,03229,42
50,1,1000,03229,42
67,2,32500,03225,42
95,2,26000,03225,42
41,1,15400,03231,42
44,2,6000,03231,42
2,1,-19999,03231,42
71,2,104400,03231,42
40,1,700,03230,42
49,2,21800,03227,42
48,1,59000,03227,42
23,2,23800,03227,42
19,2,0,03227,42
35,2,21600,03231,42
42,1,26400,03231,42
10,1,-19999,03231,42
8,1,-19999,03231,42
5,2,-19999,03231,42
28,1,90000,03230,42
30,1,67000,03230,42
61,1,23300,03221,42
44,2,80000,03229,42
50,1,18400,03229,42
90,2,14000,03221,42
44,2,65000,03228,42
38,1,121200,03228,42
71,2,9800,03224,42
62,1,29200,03224,42
32,2,38000,03225,42
29,1,3000,03225,42
67,2,8800,03231,42
56,1,80000,03225,42
42,2,300,03225,42
21,2,2220,03225,42
16,1,0,03225,42
69,2,10370,03225,42
72,1,32500,03225,42
62,2,80000,03230,42
28,1,225000,03230,42
30,2,51000,03230,42
79,2,34400,03221,42
62,2,126000,03224,42
55,1,16000,03224,42
46,1,9300,03227,42
66,1,36000,03231,42
34,1,50450,03231,42
58,2,0,03230,42
57,1,200000,03230,42
64,1,33400,03221,42
62,2,97000,03221,42
70,2,48000,03216,42
25,2,90000,03216,42
56,1,30000,03221,42
53,2,22000,03221,42
27,1,70600,03221,42
23,1,7500,03221,42
53,2,10400,03231,42
57,1,2000,03231,42
29,2,180,03231,42
21,1,1800,03231,42
76,1,9300,03231,42
72,2,9300,03231,42
1,1,-19999,03231,42
72,2,54900,03224,42
49,2,62000,03230,42
43,2,59000,03230,42
61,2,57000,03227,42
26,2,53000,03225,42
25,2,30000,03229,42
78,2,17000,03227,42
56,1,10400,03227,42
23,1,0,03227,42
19,1,30000,03227,42
43,1,66300,03227,42
37,2,13900,03227,42
73,2,83400,03221,42
71,2,42200,03221,42
43,1,75000,03221,42
55,1,43870,03229,42
47,2,25630,03229,42
37,1,65000,03229,42
22,1,870,03228,42
28,1,0,03228,42
60,1,74000,03222,42
28,1,60000,03222,42
33,2,79800,03230,42
32,1,73000,03230,42
81,1,17000,03221,42
65,2,9600,03221,42
52,2,40000,03222,42
47,1,40000,03222,42
28,1,5000,03222,42
34,2,47000,03216,42
37,1,75000,03216,42
1,2,-19999,03216,42
70,2,62800,03230,42
88,2,42600,03230,42
50,2,110000,03221,42
16,1,0,03221,42
25,1,46000,03229,42
25,2,870,03229,42
65,1,9600,03223,42
61,2,26000,03223,42
30,1,0,03223,42
37,2,58000,03216,42
27,1,90000,03230,42
46,2,38500,03227,42
75,2,32000,03227,42
26,2,34500,03230,42
56,2,54000,03227,42
61,1,0,03227,42
26,1,40000,03227,42
23,2,29200,03227,42
45,1,64070,03231,42
36,2,62010,03231,42
39,1,3200,03231,42
69,2,81900,03224,42
42,1,5000,03224,42
45,1,67000,03228,42
45,2,0,03228,42
12,1,-19999,03228,42
10,1,-19999,03228,42
31,2,49600,03231,42
31,2,40000,03231,42
27,1,72500,03221,42
27,2,60000,03221,42
37,1,24000,03216,42
37,2,125000,03216,42
5,1,-19999,03216,42
2,1,-19999,03216,42
50,2,21600,03227,42
46,1,52000,03227,42
35,2,19000,03227,42
27,1,20000,03227,42
20,1,7600,03227,42
68,2,131000,03227,42
10,1,-19999,03227,42
6,1,-19999,03227,42
1,2,-19999,03227,42
36,1,6700,03227,42
68,1,0,03227,42
59,1,575000,03230,42
17,1,530,03230,42
54,2,60000,03224,42
51,1,0,03224,42
29,1,0,03224,42
71,2,1300,03216,42
64,1,18000,03216,42
50,2,9000,03227,42
31,2,13500,03221,42
33,1,100000,03221,42
10,2,-19999,03221,42
7,2,-19999,03221,42
51,2,26900,03228,42
25,1,9600,03228,42
25,1,9600,03228,42
30,1,55000,03221,42
35,2,49000,03221,42
66,2,50000,03228,42
66,2,2900,03223,42
5,2,-19999,03223,42
33,2,66200,03222,42
34,1,85000,03222,42
0,1,-19999,03222,42
51,2,56000,03216,42
72,1,72000,03216,42
69,2,34000,03216,42
52,2,85000,03216,42
39,1,100000,03216,42
14,1,-19999,03216,42
36,2,95000,03227,42
41,1,3200,03227,42
1,1,-19999,03227,42
76,2,-1600,03230,42
87,1,33500,03230,42
58,1,545300,03230,42
84,2,10000,03229,42
27,2,30000,03230,42
44,2,53000,03227,42
46,1,20000,03227,42
10,1,-19999,03227,42
76,2,18000,03228,42
65,1,304500,03216,42
56,2,4800,03216,42
17,1,3000,03216,42
13,2,-19999,03216,42
36,1,112050,03221,42
33,2,93000,03221,42
4,1,-19999,03221,42
65,1,199100,03216,42
66,2,14700,03216,42
30,2,15000,03216,42
47,1,80000,03216,42
45,1,135200,03227,42
32,2,0,03227,42
7,1,-19999,03227,42
1,1,-19999,03227,42
38,2,40100,03229,42
22,1,500,03229,42
15,2,0,03229,42
37,2,40000,03225,42
15,2,0,03225,42
8,1,-19999,03225,42
76,1,15800,03222,42
50,1,20400,03224,42
52,2,50000,03224,42
29,2,24000,03224,42
7,1,-19999,03224,42
67,2,42400,03230,42
49,1,38000,03222,42
32,2,35300,03222,42
20,1,33000,03222,42
14,2,-19999,03222,42
26,1,35000,03229,42
74,2,15000,03230,42
52,1,200000,03221,42
50,2,80000,03221,42
17,2,400,03221,42
58,1,595000,03229,42
30,2,65000,03230,42
27,1,60000,03230,42
42,1,30000,03221,42
37,2,15000,03221,42
0,1,-19999,03221,42
41,1,0,03221,42
26,1,60000,03230,42
25,2,52000,03230,42
34,1,90000,03230,42
33,1,50000,03221,42
32,2,0,03221,42
2,1,-19999,03221,42
72,1,14300,03229,42
65,1,31600,03225,42
82,2,16900,03231,42
79,2,10600,03224,42
38,2,36000,03224,42
15,1,90,03224,42
35,1,150000,03230,42
41,2,0,03230,42
56,1,70000,03224,42
23,1,33700,03228,42
53,2,67000,03221,42
24,2,30000,03231,42
24,2,17000,03231,42
79,2,42600,03216,42
75,2,22700,03224,42
79,1,7620,03224,42
32,1,50000,03221,42
29,2,40000,03221,42
2,1,-19999,03221,42
73,2,10340,03225,42
52,1,0,03225,42
60,2,70000,03224,42
79,2,48000,03224,42
38,2,53000,03229,42
8,2,-19999,03229,42
6,2,-19999,03229,42
73,2,148700,03221,42
73,1,65200,03221,42
79,2,9400,03228,42
56,2,9400,03228,42
63,1,47600,03222,42
38,2,24000,03222,42
33,1,105000,03216,42
33,2,55000,03216,42
0,2,-19999,03216,42
46,2,86000,03216,42
78,1,30000,03216,42
28,1,120100,03216,42
28,1,90000,03230,42
37,2,0,03229,42
47,1,22000,03229,42
17,1,0,03229,42
13,2,-19999,03229,42
7,2,-19999,03229,42
4,2,-19999,03229,42
1,2,-19999,03229,42
53,1,60000,03223,42
47,2,0,03223,42
21,2,0,03223,42
18,1,1800,03223,42
18,1,0,03223,42
76,2,27000,03224,42
35,2,30700,03224,42
31,2,0,03224,42
13,1,-19999,03224,42
1,1,-19999,03224,42
50,1,77000,03228,42
71,2,24000,03221,42
67,2,1500,03227,42
67,2,15000,03227,42
67,1,15400,03227,42
53,2,3900,03216,42
66,1,137010,03216,42
64,2,101010,03216,42
65,1,90000,03216,42
66,2,23700,03216,42
25,2,100000,03216,42
54,1,66000,03216,42
47,2,48000,03224,42
48,1,7900,03224,42
24,2,0,03224,42
7,2,-19999,03224,42
40,2,109000,03231,42
47,1,80004,03231,42
25,1,35050,03229,42
35,2,100000,03228,42
34,2,55000,03228,42
25,1,75000,03230,42
24,2,61000,03230,42
39,2,13000,03221,42
11,2,-19999,03221,42
68,1,10600,03223,42
61,2,50000,03223,42
31,2,600,03228,42
36,1,20000,03228,42
2,1,-19999,03228,42
0,1,-19999,03228,42
53,1,72000,03216,42
67,2,64000,03224,42
69,1,38000,03224,42
67,2,13100,03224,42
69,1,13200,03224,42
23,1,5300,03227,42
23,1,20000,03227,42
79,2,43400,03216,42
63,2,10800,03229,42
53,2,50000,03221,42
65,1,33800,03224,42
34,1,0,03224,42
64,2,86000,03222,42
31,1,60000,03231,42
42,1,80000,03229,42
27,2,65000,03229,42
0,2,-19999,03229,42
28,2,70000,03216,42
61,2,40610,03224,42
73,1,20400,03224,42
63,2,20000,03216,42
62,2,49900,03221,42
67,1,72200,03221,42
73,2,39800,03224,42
54,1,11400,03224,42
23,2,40000,03229,42
25,1,15000,03229,42
33,2,80000,03230,42
32,1,100000,03230,42
67,2,29810,03221,42
68,1,5600,03224,42
49,1,24000,03229,42
33,2,15020,03229,42
65,2,1300,03216,42
20,1,1200,03228,42
21,1,3000,03228,42
41,2,97000,03230,42
28,1,45000,03230,42
27,2,0,03230,42
72,2,27500,03227,42
51,1,22500,03227,42
34,1,50000,03227,42
49,1,20000,03227,42
62,2,18000,03225,42
65,1,0,03225,42
32,1,11600,03225,42
20,1,0,03225,42
43,2,37400,03227,42
6,2,-19999,03227,42
39,2,88000,03230,42
86,1,35900,03230,42
85,2,9600,03230,42
55,1,40000,03230,42
53,1,65000,03230,42
8,1,-19999,03230,42
5,2,-19999,03230,42
39,2,60000,03230,42
43,2,87000,03227,42
20,2,0,03227,42
54,2,80000,03229,42
51,1,0,03229,42
37,1,70800,03231,42
36,2,105000,03231,42
